viewDate,areaMunKm,areaUcKm,uc,uf,municipio
11/4/2020,0.11,0.11,RESERVA EXTRATIVISTA DO RIO OURO PRETO,RO,Guajara-Mirim
11/4/2020,0.06,0.06,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,AM,Manicore
9/8/2020,0.1,0,,PA,Anapu
11/11/2020,0.07,0.07,FLORESTA NACIONAL DE ALTAMIRA,PA,Altamira
7/22/2020,0.08,0,,AC,Tarauaca
11/11/2020,0.34,0.34,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Sao Felix do Xingu
7/22/2020,0.09,0,,AC,Manoel Urbano
7/22/2020,0.1,0,,AC,Manoel Urbano
7/22/2020,0.08,0,,AM,Eirunepe
8/18/2020,0.08,0,,RO,Porto Velho
7/22/2020,0.27,0,,AC,Manoel Urbano
7/22/2020,0.11,0,,AC,Manoel Urbano
9/8/2020,0.61,0,,PA,Sao Felix do Xingu
7/22/2020,0.21,0,,AC,Manoel Urbano
7/22/2020,0.11,0,,AC,Sena Madureira
9/28/2020,0.1,0,,MT,Colniza
7/22/2020,0.07,0,,AC,Tarauaca
7/22/2020,0.07,0,,AC,Tarauaca
9/28/2020,0.08,0,,MT,Colniza
11/11/2020,0.34,0.34,FLORESTA NACIONAL DE ALTAMIRA,PA,Altamira
9/8/2020,0.19,0,,PA,Sao Felix do Xingu
7/22/2020,0.08,0,,AC,Tarauaca
8/9/2020,0.13,0,,AM,Labrea
11/8/2020,0.07,0.07,RESERVA EXTRATIVISTA RENASCER,PA,Prainha
11/8/2020,0.07,0.07,FLORESTA NACIONAL DE CAXIUANÂ,PA,Portel
7/22/2020,0.14,0,,AC,Manoel Urbano
11/8/2020,0.37,0.37,RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO,PA,Altamira
7/22/2020,0.07,0,,AM,Envira
8/18/2020,0.21,0,,RO,Porto Velho
11/4/2020,0.07,0.07,FLORESTA NACIONAL DE BALATA-TUFARI,AM,Canutama
11/4/2020,0.06,0.06,FLORESTA NACIONAL DE BALATA-TUFARI,AM,Canutama
9/8/2020,0.07,0,,PA,Sao Felix do Xingu
7/22/2020,0.08,0,,AC,Tarauaca
10/26/2020,0.11,0.11,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
8/9/2020,0.09,0,,AC,Porto Acre
7/22/2020,0.08,0,,AC,Tarauaca
9/28/2020,0.14,0,,MT,Aripuana
10/26/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
11/4/2020,0.08,0.08,RESERVA EXTRATIVISTA DO RIO OURO PRETO,RO,Guajara-Mirim
7/22/2020,0.06,0,,AC,Sena Madureira
11/4/2020,0.1,0.1,FLORESTA NACIONAL DO JAMARI,RO,Itapua do Oeste
7/22/2020,0.13,0,,AC,Sena Madureira
7/22/2020,0.08,0,,AC,Sena Madureira
7/22/2020,0.19,0,,AC,Sena Madureira
10/26/2020,0.06,0.06,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.2,0,,AC,Sena Madureira
10/26/2020,0.07,0.07,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.07,0,,AC,Sena Madureira
10/26/2020,0.15,0.15,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
8/18/2020,0.13,0,,RO,Porto Velho
7/22/2020,0.08,0,,AM,Envira
10/26/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/26/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/23/2020,0.14,0.14,FLORESTA NACIONAL DO BOM FUTURO,RO,Porto Velho
10/23/2020,0.07,0.07,FLORESTA NACIONAL DO BOM FUTURO,RO,Porto Velho
10/23/2020,0.36,0.36,FLORESTA NACIONAL DO BOM FUTURO,RO,Porto Velho
10/26/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/23/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/23/2020,0.27,0.27,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.08,0,,AC,Manoel Urbano
10/23/2020,0.5,0.5,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
8/18/2020,0.12,0,,RO,Nova Uniao
10/23/2020,0.12,0.12,RESERVA EXTRATIVISTA CHICO MENDES,AC,Capixaba
10/23/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.07,0,,AC,Tarauaca
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
10/23/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Capixaba
7/22/2020,0.08,0,,AC,Feijo
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Capixaba
7/22/2020,0.08,0,,AC,Tarauaca
9/28/2020,0.41,0,,AM,Manicore
10/23/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.17,0,,AC,Tarauaca
10/23/2020,0.2,0.2,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.1,0,,AC,Tarauaca
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
8/9/2020,0.16,0,,AC,Sena Madureira
10/23/2020,0.04,0.04,RESERVA EXTRATIVISTA CHICO MENDES,AC,Capixaba
7/22/2020,0.07,0,,AC,Tarauaca
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
9/28/2020,0.11,0,,AM,Manicore
7/22/2020,0.08,0,,AC,Tarauaca
10/23/2020,0.15,0.15,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.08,0,,AM,Envira
7/22/2020,0.1,0,,AM,Envira
10/23/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/23/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/23/2020,0.12,0.12,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
8/18/2020,0.09,0,,RO,Seringueiras
7/22/2020,0.07,0,,AC,Feijo
10/23/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/23/2020,0.14,0.14,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Assis Brasil
10/23/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.08,0,,AC,Brasileia
10/23/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Assis Brasil
7/22/2020,0.1,0,,AC,Feijo
10/23/2020,0.13,0.13,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/23/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.14,0,,AC,Feijo
9/28/2020,0.2,0,,AM,Manicore
7/22/2020,0.09,0,,AC,Manoel Urbano
9/8/2020,0.08,0,,PA,Anapu
9/28/2020,0.13,0,,AM,Manicore
7/22/2020,0.1,0,,AM,Envira
9/28/2020,0.21,0,,RO,Espigao D'oeste
7/22/2020,0.16,0,,AC,Feijo
7/22/2020,0.07,0,,AC,Manoel Urbano
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Feijo
7/22/2020,0.06,0,,AC,Feijo
7/22/2020,0.12,0,,AM,Envira
9/28/2020,0.14,0,,MT,Aripuana
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.1,0,,AC,Manoel Urbano
10/18/2020,0.09,0.09,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Oriximina
10/18/2020,0.11,0.11,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Oriximina
9/28/2020,0.09,0,,MT,Aripuana
10/18/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
10/18/2020,0.21,0.21,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
10/18/2020,0,0,PARQUE NACIONAL DA AMAZÔNIA,PA,Itaituba
7/22/2020,0.1,0,,AC,Feijo
10/16/2020,0.1,0.1,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira
10/16/2020,0.17,0.17,RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO,PA,Altamira
9/28/2020,0.16,0,,MT,Aripuana
10/18/2020,0.32,0.32,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
8/18/2020,0.08,0,,RO,Alto Paraiso
8/18/2020,0.16,0,,RO,Nova Uniao
7/22/2020,0.14,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
7/22/2020,0.11,0,,AC,Manoel Urbano
7/22/2020,0.09,0,,AC,Feijo
9/28/2020,0.1,0,,MT,Aripuana
7/22/2020,0.1,0,,AC,Feijo
7/22/2020,0.18,0,,AC,Manoel Urbano
7/22/2020,0.13,0,,AC,Feijo
10/17/2020,0.09,0.09,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
9/28/2020,0.13,0,,MT,Aripuana
7/22/2020,0.08,0,,AC,Feijo
8/22/2020,0.06,0,,PA,Itaituba
7/22/2020,0.35,0,,AC,Manoel Urbano
7/22/2020,0.09,0,,AC,Manoel Urbano
10/16/2020,0.41,0.41,FLORESTA NACIONAL DE CAXIUANÂ,PA,Portel
7/22/2020,0.1,0,,AC,Feijo
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Manoel Urbano
9/8/2020,0.08,0,,PA,Anapu
9/8/2020,0.14,0,,PA,Pacaja
7/22/2020,0.09,0,,AC,Tarauaca
10/14/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.09,0,,AC,Manoel Urbano
9/28/2020,0.26,0,,MT,Aripuana
7/22/2020,0.07,0,,AC,Tarauaca
10/14/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
7/22/2020,0.08,0,,AC,Santa Rosa do Purus
10/13/2020,0.07,0.07,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.09,0,,AC,Manoel Urbano
9/28/2020,0.08,0,,AM,Manicore
10/13/2020,0.61,0.61,FLORESTA NACIONAL DE CAXIUANÂ,PA,Portel
10/14/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.07,0,,AC,Feijo
10/13/2020,0.15,0.15,RESERVA EXTRATIVISTA RENASCER,PA,Prainha
10/13/2020,0.02,0.02,FLORESTA NACIONAL DO TRAIRÃO,PA,Ruropolis
10/13/2020,0.09,0.09,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/10/2020,0.11,0.11,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/13/2020,0.08,0.08,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/13/2020,0.07,0.07,RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO,PA,Altamira
7/22/2020,0.1,0,,AC,Tarauaca
9/8/2020,0.07,0,,PA,Senador Jose Porfirio
7/22/2020,0.07,0,,AC,Feijo
10/13/2020,0.15,0.15,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.08,0,,AC,Feijo
10/13/2020,0.13,0.13,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira
10/13/2020,0.22,0.22,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira
10/13/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
9/28/2020,0.11,0,,AM,Apui
8/9/2020,0.13,0,,AC,Capixaba
9/28/2020,0.44,0,,AM,Apui
9/28/2020,0.08,0,,AM,Apui
10/13/2020,0.47,0.47,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
10/10/2020,0.12,0.12,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/13/2020,0.07,0.07,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
10/13/2020,0.06,0.06,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
10/10/2020,0.14,0.14,RESERVA EXTRATIVISTA RENASCER,PA,Prainha
7/22/2020,0.07,0,,AC,Feijo
10/10/2020,0.07,0.07,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.08,0,,AC,Feijo
10/10/2020,0.09,0.09,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.08,0,,AC,Feijo
9/28/2020,0.15,0,,MT,Aripuana
10/10/2020,0.09,0.09,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.11,0,,AC,Tarauaca
10/10/2020,0.07,0.07,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/12/2020,0.2,0.2,RESERVA BIOLÓGICA DO MANICORÉ,AM,Novo Aripuana
10/10/2020,0.08,0.08,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
7/22/2020,0.11,0,,AC,Tarauaca
10/10/2020,0.52,0.52,FLORESTA NACIONAL DE CAXIUANÂ,PA,Portel
7/22/2020,0.51,0,,AC,Feijo
9/8/2020,0.16,0,,PA,Senador Jose Porfirio
10/10/2020,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/10/2020,0.12,0.12,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
9/8/2020,0.11,0,,PA,Sao Felix do Xingu
7/22/2020,0.21,0,,AC,Feijo
10/10/2020,0.1,0.1,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
10/10/2020,0.49,0.49,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
9/28/2020,0.15,0,,MT,Aripuana
7/22/2020,0.12,0,,AC,Feijo
10/10/2020,0.22,0.22,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/22/2020,0.1,0,,AC,Feijo
10/10/2020,0.35,0.35,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.07,0,,AC,Porto Walter
9/28/2020,0.07,0,,MT,Aripuana
7/22/2020,0.11,0,,AC,Tarauaca
10/10/2020,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/9/2020,0.2,0.2,FLORESTA NACIONAL DO ARIPUANÃ,AM,Novo Aripuana
10/9/2020,0.21,0.21,FLORESTA NACIONAL DO ARIPUANÃ,AM,Novo Aripuana
7/22/2020,0.09,0,,AC,Tarauaca
10/9/2020,0.18,0.18,FLORESTA NACIONAL DE JACUNDÁ,RO,Candeias do Jamari
10/9/2020,0.02,0.02,FLORESTA NACIONAL DE JACUNDÁ,RO,Candeias do Jamari
8/18/2020,0.62,0,,RO,Porto Velho
9/28/2020,0.35,0,,MT,Aripuana
9/28/2020,0.14,0,,MT,Aripuana
10/10/2020,0.42,0.42,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/10/2020,0.12,0.12,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/22/2020,0.06,0,,AC,Tarauaca
10/9/2020,0.07,0.07,FLORESTA NACIONAL DO BOM FUTURO,RO,Porto Velho
10/8/2020,0.08,0.08,RESERVA BIOLÓGICA DO GURUPI,MA,Bom Jardim
10/8/2020,0.19,0.19,RESERVA BIOLÓGICA DO GURUPI,MA,Bom Jardim
7/22/2020,0.14,0,,AC,Tarauaca
10/10/2020,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/22/2020,0.07,0,,AC,Tarauaca
7/22/2020,0.08,0,,AC,Tarauaca
7/22/2020,0.12,0,,AC,Tarauaca
10/8/2020,0.1,0.1,RESERVA BIOLÓGICA DO GURUPI,MA,Bom Jardim
7/22/2020,0.07,0,,AC,Tarauaca
10/8/2020,0.14,0.14,RESERVA BIOLÓGICA DO GURUPI,MA,Bom Jardim
10/8/2020,0.02,0.02,RESERVA BIOLÓGICA DO GURUPI,MA,Bom Jardim
7/22/2020,0.1,0,,AC,Tarauaca
7/22/2020,0.06,0,,AC,Tarauaca
10/8/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0,0,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.12,0,,AC,Tarauaca
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.08,0,,AC,Tarauaca
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
9/28/2020,0.15,0,,MT,Aripuana
10/8/2020,0.12,0.12,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.12,0.12,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Rio Branco
10/8/2020,0.11,0.11,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.1,0,,AC,Tarauaca
7/22/2020,0.07,0,,AC,Feijo
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.08,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
8/29/2020,0.09,0,,AC,Brasileia
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.07,0,,AC,Santa Rosa do Purus
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.07,0,,AC,Santa Rosa do Purus
10/8/2020,0.21,0.21,RESERVA EXTRATIVISTA ARAPIXI,AM,Boca do Acre
7/22/2020,0.1,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Tarauaca
7/22/2020,0.08,0,,AC,Tarauaca
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.11,0,,AC,Santa Rosa do Purus
10/8/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.11,0.11,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.1,0,,AC,Tarauaca
7/22/2020,0.09,0,,AC,Tarauaca
10/8/2020,0.01,0.01,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.07,0,,AC,Santa Rosa do Purus
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.15,0,,AC,Santa Rosa do Purus
7/22/2020,0.07,0,,AC,Santa Rosa do Purus
7/22/2020,0.09,0,,AC,Santa Rosa do Purus
10/8/2020,0.01,0.01,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.09,0,,AC,Tarauaca
7/22/2020,0.1,0,,AC,Tarauaca
7/22/2020,0.16,0,,AC,Feijo
8/9/2020,0.09,0,,AC,Capixaba
10/8/2020,0.01,0.01,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.13,0,,AC,Tarauaca
7/22/2020,0.11,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.07,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
9/28/2020,0.09,0,,AM,Apui
7/22/2020,0.06,0,,AC,Feijo
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.07,0,,AC,Feijo
9/28/2020,0.07,0,,MT,Aripuana
10/8/2020,0,0,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.09,0,,AC,Feijo
7/22/2020,0.06,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
9/8/2020,0.18,0,,PA,Anapu
9/8/2020,0.1,0,,PA,Anapu
7/22/2020,0.11,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Feijo
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
7/22/2020,0.13,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
8/9/2020,0.14,0,,RO,Porto Velho
7/22/2020,0.09,0,,AC,Feijo
10/8/2020,0.13,0.13,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.12,0.12,RESERVA EXTRATIVISTA CHICO MENDES,AC,Xapuri
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.16,0.16,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
10/8/2020,0.08,0.08,RESERVA EXTRATIVISTA CHICO MENDES,AC,Epitaciolandia
8/9/2020,0.12,0,,AM,Boca do Acre
7/22/2020,0.09,0,,AC,Feijo
9/8/2020,0.11,0,,PA,Anapu
10/8/2020,0.14,0.14,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.1,0,,AC,Feijo
7/22/2020,0.07,0,,AC,Cruzeiro do Sul
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.06,0,,AC,Feijo
10/8/2020,0.09,0.09,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERINGAL NOVA ESPERANÇA,AC,Epitaciolandia
7/22/2020,0.06,0,,AC,Tarauaca
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Sena Madureira
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.07,0,,AC,Tarauaca
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.06,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,AC,Sena Madureira
7/22/2020,0.08,0,,AC,Tarauaca
9/28/2020,0.37,0,,RO,Pimenta Bueno
10/8/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.07,0,,AC,Feijo
10/8/2020,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.08,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Feijo
7/22/2020,0.15,0,,AC,Feijo
7/22/2020,0.21,0,,AC,Feijo
10/8/2020,0.06,0.06,RESERVA EXTRATIVISTA CHICO MENDES,AC,Assis Brasil
7/22/2020,0.1,0,,AC,Feijo
9/28/2020,0.07,0,,RO,Machadinho D'oeste
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
10/8/2020,0.1,0.1,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
8/29/2020,0.07,0,,AC,Rio Branco
8/18/2020,0.08,0,,RO,Porto Velho
7/22/2020,0.07,0,,AC,Cruzeiro do Sul
7/22/2020,0.08,0,,AC,Feijo
10/8/2020,0.07,0.07,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.09,0,,AC,Feijo
7/22/2020,0.08,0,,AC,Feijo
10/7/2020,0.27,0.27,RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO,PA,Altamira
10/7/2020,0.1,0.1,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
10/7/2020,0.21,0.21,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/22/2020,0.07,0,,AC,Feijo
7/22/2020,0.06,0,,AC,Tarauaca
7/22/2020,0.07,0,,AC,Cruzeiro do Sul
8/29/2020,0.2,0,,AC,Xapuri
9/28/2020,0.1,0,,RO,Machadinho D'oeste
8/29/2020,0.06,0,,AC,Xapuri
10/7/2020,0.13,0.13,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
9/28/2020,0.14,0,,RO,Espigao D'oeste
10/7/2020,0.15,0.15,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/7/2020,0.22,0.22,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz
